-0.893867 0.000000
-4.823627 0.000000
1.036674 0.000000
-0.874109 0.000000
-3.519542 0.000000
-1.586994 0.000000
-3.360369 0.000000
-2.791841 0.000000
-3.042694 0.000000
-3.029331 0.000000
-3.520732 0.000000
-3.129576 0.000000
0.298136 0.000000
-1.232285 0.000000
-1.152253 0.000000
-0.716163 0.000000
-1.548163 0.000000
-1.200688 0.000000
-0.195121 0.000000
-1.775995 0.000000
-0.872727 0.000000
-0.457709 0.000000
1.153362 0.000000
-3.347775 0.000000
-3.363707 0.000000
-0.366357 0.000000
-1.300608 0.000000
-3.717118 0.000000
-4.116693 0.000000
2.120794 0.000000
-4.333065 0.000000
-4.517991 0.000000
-4.770622 0.000000
0.528157 0.000000
-1.698978 0.000000
-1.296872 0.000000
-0.326750 0.000000
-0.457110 0.000000
-2.506426 0.000000
-1.323620 0.000000
2.335625 0.000000
-1.301146 0.000000
-1.057588 0.000000
-0.521580 0.000000
4.525570 0.000000
0.858994 0.000000
-1.207042 0.000000
-1.871671 0.000000
4.353331 0.000000
-1.671948 0.000000
-1.621429 0.000000
-0.586018 0.000000
-2.477226 0.000000
-0.946333 0.000000
-0.717702 0.000000
-4.458010 0.000000
-3.154439 0.000000
-1.762567 0.000000
1.962386 0.000000
-0.628562 0.000000
0.742197 0.000000
3.609788 0.000000
-1.103969 0.000000
0.646746 0.000000
-1.307950 0.000000
-0.881112 0.000000
-3.024295 0.000000
-0.644649 0.000000
-4.920559 0.000000
0.769636 0.000000
-1.427764 0.000000
0.745007 0.000000
-1.460607 0.000000
-1.243541 0.000000
-1.806112 0.000000
-3.643827 0.000000
-4.439286 0.000000
2.816330 0.000000
-3.930006 0.000000
-1.046863 0.000000
-0.838380 0.000000
-3.722785 0.000000
-1.218567 0.000000
-1.496549 0.000000
-1.338785 0.000000
-1.065555 0.000000
-0.696497 0.000000
-1.921805 0.000000
3.326267 0.000000
-0.110129 0.000000
-1.608983 0.000000
0.302386 0.000000
-1.218542 0.000000
-4.309313 0.000000
-3.240473 0.000000
-1.447918 0.000000
-4.361975 0.000000
-0.876000 0.000000
-0.667542 0.000000
0.124813 0.000000
-0.484813 0.000000
-0.038541 0.000000
-1.034343 0.000000
-4.242003 0.000000
0.534260 0.000000
-4.518553 0.000000
-4.459994 0.000000
-0.385846 0.000000
-4.986858 0.000000
2.745914 0.000000
-0.915142 0.000000
-2.018948 0.000000
-2.844287 0.000000
-4.813808 0.000000
-3.640252 0.000000
-2.383550 0.000000
-3.832497 0.000000
0.448629 0.000000
1.580940 0.000000
-0.648925 0.000000
-0.980309 0.000000
-0.482873 0.000000
-4.879428 0.000000
-1.385282 0.000000
-2.915181 0.000000
-0.318249 0.000000
1.738004 0.000000
-4.716004 0.000000
-3.912728 0.000000
-3.949452 0.000000
3.219110 0.000000
-3.588702 0.000000
-0.060657 0.000000
-0.762311 0.000000
-1.062430 0.000000
-0.836156 0.000000
0.245193 0.000000
-0.724542 0.000000
-0.414503 0.000000
-3.054031 0.000000
-1.208609 0.000000
-0.605009 0.000000
0.508544 0.000000
-0.671492 0.000000
-2.143094 0.000000
-3.048938 0.000000
-0.882258 0.000000
4.434473 0.000000
-0.586774 0.000000
-1.458474 0.000000
-4.662052 0.000000
-3.246609 0.000000
-1.449889 0.000000
-4.828978 0.000000
-0.933198 0.000000
-1.931958 0.000000
-2.877995 0.000000
-4.138400 0.000000
-0.211060 0.000000
-1.386672 0.000000
-4.502036 0.000000
1.729705 0.000000
-2.131479 0.000000
-3.297932 0.000000
2.606845 0.000000
-0.454341 0.000000
-0.062485 0.000000
-2.370004 0.000000
